transaction_id,order_date,customer_id,product_id,product_category,quantity,unit_price,discount,revenue,region,sales_channel,customer_type
106727,2023-02-11,9733,5444,Grocery,1,58.04,0.15,49.33,West,Online,New
118055,2023-02-11,10764,5152,Office Supplies,3,19.55,0.05,55.72,Central,Online,Returning
119689,2023-02-11,1243,5142,Grocery,3,66.24,0.15,168.91,West,Offline,Returning
137546,2023-02-11,1752,5384,Home & Kitchen,3,67.71,0.0,203.13,East,Online,Returning
122012,2023-02-11,9734,5188,Books,1,20.24,0.0,20.24,North,Offline,Returning
103184,2023-02-11,5717,5222,Electronics,1,1603.56,0.15,1363.03,East,Online,Returning
145918,2023-02-11,2473,5347,Health & Wellness,2,172.58,0.25,258.87,South,Online,Returning
124124,2023-02-11,4706,5220,Electronics,2,1292.69,0.25,1939.04,North,Offline,Returning
148580,2023-02-11,10928,5069,Health & Wellness,10,63.56,0.2,508.48,North,Online,New
118606,2023-02-11,4609,5304,Office Supplies,4,25.88,0.0,103.52,West,Online,New
149461,2023-02-11,4194,5496,Automotive,1,774.0,0.0,774.0,South,Online,Returning
110504,2023-02-11,4158,5087,Electronics,4,599.63,0.05,2278.59,North,Online,New
125240,2023-02-11,8758,5178,Health & Wellness,5,129.21,0.15,549.14,North,Online,New
122014,2023-02-11,4230,5454,Pet Supplies,4,119.8,0.05,455.24,South,Online,Returning
134402,2023-02-11,7822,5335,Books,1,55.84,0.05,53.05,South,Online,New
117430,2023-02-11,4552,5262,Electronics,2,950.52,0.0,1901.04,Central,Offline,New
110895,2023-02-11,2594,5118,Home & Kitchen,2,241.77,0.15,411.01,North,Online,New
121513,2023-02-11,4454,5056,Pet Supplies,1,80.11,0.15,68.09,South,Online,Returning
106008,2023-02-11,3568,5233,Toys & Games,1,137.96,0.0,137.96,East,Offline,Returning
125905,2023-02-11,5957,5488,Beauty & Personal Care,2,89.42,0.05,169.9,South,Online,New
142594,2023-02-11,9938,5015,Grocery,1,30.7,0.1,27.63,Central,Online,New
110741,2023-02-11,2550,5160,Home & Kitchen,1,384.19,0.0,384.19,South,Online,New
114317,2023-02-11,1656,5269,Electronics,2,1130.48,0.0,2260.96,North,Offline,Returning
137715,2023-02-11,1687,5233,Clothing,1,53.19,0.0,53.19,Central,Online,Returning
143892,2023-02-11,9723,5046,Books,4,46.41,0.0,185.64,South,Online,New
145655,2023-02-11,6842,5371,Clothing,6,183.73,0.0,1102.38,North,Online,Returning
147387,2023-02-11,4897,5194,Grocery,2,64.35,0.05,122.26,Central,Offline,New
132426,2023-02-11,6703,5118,Clothing,10,141.7,0.1,1275.3,North,Online,Returning
109593,2023-02-11,7628,5091,Home & Kitchen,1,394.37,0.05,374.65,East,Online,Returning
114726,2023-02-11,6462,5277,Grocery,3,69.95,0.0,209.85,Central,Online,New
128192,2023-02-11,9596,5112,Health & Wellness,2,92.25,0.05,175.28,West,Online,New
144883,2023-02-11,2047,5333,Electronics,2,1206.33,0.1,2171.39,North,Offline,Returning
108395,2023-02-11,6764,5364,Home & Kitchen,2,170.07,0.0,340.14,South,Online,Returning
111730,2023-02-11,2554,5041,Clothing,3,72.15,0.05,205.63,South,Offline,Returning
117767,2023-02-11,7101,5444,Electronics,3,1398.39,0.0,4195.17,South,Online,Returning
120044,2023-02-11,8672,5120,Clothing,1,51.97,0.0,51.97,North,Online,Returning
118265,2023-02-11,6081,5164,Sports & Outdoors,4,699.83,0.05,2659.35,Central,Offline,Returning
105369,2023-02-11,5782,5285,Toys & Games,4,23.53,0.0,94.12,West,Online,Returning
105969,2023-02-11,2354,5237,Pet Supplies,2,42.46,0.0,84.92,West,Online,Returning
112612,2023-02-11,5972,5200,Clothing,1,166.99,0.1,150.29,North,Offline,Returning
115284,2023-02-11,6351,5472,Office Supplies,1,38.44,0.05,36.52,West,Offline,New
122763,2023-02-11,10810,5463,Office Supplies,1,82.01,0.0,82.01,West,Offline,Returning
140088,2023-02-12,4501,5220,Automotive,8,655.37,0.0,5242.96,Central,Offline,New
105820,2023-02-12,5026,5015,Clothing,1,100.99,0.0,100.99,East,Online,Returning
135750,2023-02-12,1760,5472,Electronics,4,1453.54,0.0,5814.16,North,Online,New
114131,2023-02-12,2205,5151,Home & Kitchen,6,256.61,0.1,1385.69,West,Online,Returning
135790,2023-02-12,3691,5046,Electronics,3,1866.28,0.1,5038.96,Central,Online,Returning
126221,2023-02-12,8905,5111,Electronics,4,485.11,0.05,1843.42,West,Offline,Returning
128934,2023-02-12,3489,5292,Sports & Outdoors,8,515.38,0.0,4123.04,East,Online,New
105501,2023-02-12,8252,5434,Grocery,4,60.64,0.1,218.3,South,Offline,New
143207,2023-02-12,2997,5065,Beauty & Personal Care,3,120.12,0.0,360.36,West,Offline,Returning
146113,2023-02-12,2547,5243,Pet Supplies,1,114.03,0.15,96.93,South,Online,Returning
122169,2023-02-12,10238,5149,Beauty & Personal Care,1,130.57,0.05,124.04,West,Online,Returning
137551,2023-02-12,1105,5044,Health & Wellness,5,50.65,0.0,253.25,Central,Online,Returning
104051,2023-02-12,8932,5011,Toys & Games,3,98.15,0.0,294.45,Central,Offline,Returning
106596,2023-02-12,9694,5004,Books,3,59.86,0.0,179.58,North,Offline,Returning
109945,2023-02-12,7615,5115,Electronics,5,1836.7,0.1,8265.15,East,Offline,Returning
123596,2023-02-12,7826,5390,Books,2,50.63,0.0,101.26,North,Offline,New
132897,2023-02-12,3948,5003,Beauty & Personal Care,4,130.2,0.0,520.8,Central,Online,Returning
147032,2023-02-12,9694,5178,Books,1,31.43,0.0,31.43,West,Online,Returning
125301,2023-02-12,7853,5107,Books,3,47.3,0.1,127.71,West,Online,Returning
134125,2023-02-12,8838,5120,Health & Wellness,5,139.57,0.0,697.85,South,Offline,Returning
101910,2023-02-12,6723,5044,Beauty & Personal Care,1,114.75,0.05,109.01,North,Online,Returning
129796,2023-02-12,3517,5086,Pet Supplies,1,51.71,0.0,51.71,West,Online,New
123549,2023-02-12,4188,5233,Grocery,1,81.64,0.1,73.48,Central,Online,Returning
104156,2023-02-12,8613,5095,Home & Kitchen,2,422.63,0.0,845.26,North,Online,Returning
102545,2023-02-12,3034,5114,Clothing,3,152.51,0.1,411.78,North,Offline,Returning
100302,2023-02-12,2978,5381,Clothing,5,114.73,0.05,544.97,West,Offline,Returning
115721,2023-02-12,3876,5034,Electronics,5,1188.43,0.1,5347.94,East,Offline,Returning
144293,2023-02-12,6422,5418,Beauty & Personal Care,3,86.61,0.0,259.83,East,Offline,New
127205,2023-02-12,10856,5480,Sports & Outdoors,3,264.29,0.1,713.58,Central,Offline,Returning
134775,2023-02-12,9685,5086,Automotive,4,121.22,0.05,460.64,East,Online,New
108574,2023-02-12,10677,5404,Grocery,1,8.8,0.05,8.36,Central,Online,Returning
103489,2023-02-12,7901,5326,Home & Kitchen,3,437.44,0.2,1049.86,Central,Online,Returning
121799,2023-02-12,7118,5221,Sports & Outdoors,2,270.07,0.15,459.12,West,Online,New
131770,2023-02-12,5518,5482,Health & Wellness,1,204.77,0.15,174.05,East,Online,Returning
121474,2023-02-12,9359,5138,Health & Wellness,1,200.18,0.0,200.18,North,Offline,Returning
142012,2023-02-12,5407,5146,Toys & Games,1,47.61,0.15,40.47,West,Offline,New
111853,2023-02-12,4104,5009,Health & Wellness,10,71.86,0.15,610.81,North,Offline,Returning
119002,2023-02-12,6045,5411,Home & Kitchen,5,340.47,0.0,1702.35,South,Online,New
106384,2023-02-12,10954,5171,Clothing,1,92.76,0.0,92.76,West,Online,Returning
109243,2023-02-12,6587,5486,Beauty & Personal Care,1,72.56,0.0,72.56,South,Online,Returning
110513,2023-02-12,1015,5273,Toys & Games,5,118.68,0.15,504.39,East,Offline,Returning
103937,2023-02-12,5766,5040,Health & Wellness,8,154.27,0.0,1234.16,Central,Offline,Returning
147275,2023-02-13,10734,5464,Home & Kitchen,2,37.77,0.05,71.76,South,Online,New
122761,2023-02-13,5849,5217,Sports & Outdoors,3,93.2,0.0,279.6,North,Online,Returning
100459,2023-02-13,2938,5151,Automotive,1,217.6,0.0,217.6,Central,Online,Returning
138403,2023-02-13,7711,5285,Sports & Outdoors,1,344.28,0.1,309.85,West,Offline,New
144510,2023-02-13,9669,5045,Home & Kitchen,2,39.5,0.0,79.0,West,Offline,New
113111,2023-02-13,1625,5499,Grocery,5,96.56,0.05,458.66,West,Offline,Returning
139917,2023-02-13,6862,5080,Office Supplies,2,74.64,0.0,149.28,West,Offline,Returning
113680,2023-02-13,9007,5298,Home & Kitchen,1,105.95,0.1,95.36,North,Online,New
134795,2023-02-13,9929,5204,Automotive,2,836.96,0.0,1673.92,West,Offline,Returning
101015,2023-02-13,2156,5293,Toys & Games,4,138.48,0.05,526.22,East,Offline,Returning
120180,2023-02-13,9139,5177,Toys & Games,6,22.8,0.05,129.96,East,Offline,Returning
122966,2023-02-13,4925,5036,Toys & Games,2,60.82,0.0,121.64,Central,Offline,Returning
103254,2023-02-13,2391,5417,Office Supplies,2,161.62,0.0,323.24,North,Online,Returning
122421,2023-02-13,3491,5251,Electronics,1,475.31,0.0,475.31,South,Online,Returning
106301,2023-02-13,7527,5291,Beauty & Personal Care,1,97.19,0.0,97.19,West,Offline,Returning
123809,2023-02-13,3596,5359,Electronics,4,1689.81,0.05,6421.28,West,Offline,New
101185,2023-02-13,10165,5108,Beauty & Personal Care,3,17.91,0.0,53.73,East,Offline,Returning
137690,2023-02-13,6000,5334,Automotive,1,335.88,0.05,319.09,South,Offline,Returning
140338,2023-02-13,7901,5096,Electronics,2,1842.55,0.2,2948.08,East,Offline,Returning
129669,2023-02-13,2340,5172,Automotive,2,749.49,0.1,1349.08,West,Online,Returning
146972,2023-02-13,8101,5185,Home & Kitchen,2,69.53,0.0,139.06,South,Online,Returning
101500,2023-02-13,10432,5231,Health & Wellness,2,100.39,0.0,200.78,Central,Online,Returning
137200,2023-02-13,4610,5294,Grocery,3,76.49,0.0,229.47,West,Online,Returning
118932,2023-02-13,4042,5111,Toys & Games,1,56.16,0.05,53.35,West,Online,Returning
122402,2023-02-13,3915,5428,Sports & Outdoors,1,257.39,0.05,244.52,North,Online,Returning
147805,2023-02-13,4654,5305,Clothing,4,84.07,0.0,336.28,South,Online,Returning
130329,2023-02-13,6548,5141,Grocery,4,7.52,0.2,24.06,Central,Online,Returning
130324,2023-02-13,7871,5178,Automotive,1,150.83,0.0,150.83,North,Online,Returning
132226,2023-02-13,7723,5428,Grocery,1,58.07,0.1,52.26,West,Offline,Returning
109446,2023-02-13,7403,5116,Health & Wellness,3,50.58,0.0,151.74,Central,Offline,Returning
141396,2023-02-13,3089,5186,Sports & Outdoors,3,377.34,0.1,1018.82,South,Offline,New
102298,2023-02-13,2887,5481,Automotive,1,748.43,0.2,598.74,South,Online,Returning
138142,2023-02-13,5189,5475,Clothing,6,149.07,0.15,760.26,West,Offline,New
137594,2023-02-13,9121,5382,Beauty & Personal Care,4,88.68,0.0,354.72,West,Online,Returning
122527,2023-02-13,4497,5189,Office Supplies,1,82.29,0.0,82.29,Central,Online,Returning
111817,2023-02-13,8195,5313,Clothing,1,20.12,0.05,19.11,North,Online,Returning
109081,2023-02-13,7830,5204,Electronics,1,1528.3,0.0,1528.3,North,Online,Returning
126774,2023-02-13,5927,5204,Pet Supplies,1,83.5,0.05,79.32,East,Online,New
149141,2023-02-13,6296,5325,Grocery,1,8.63,0.1,7.77,South,Online,Returning
124379,2023-02-13,4958,5326,Clothing,1,55.32,0.1,49.79,East,Offline,New
136543,2023-02-13,3782,5392,Clothing,3,157.2,0.05,448.02,North,Offline,New
142493,2023-02-13,6942,5374,Clothing,7,104.45,0.05,694.59,Central,Online,Returning
101733,2023-02-13,10826,5441,Home & Kitchen,5,379.63,0.0,1898.15,Central,Online,Returning
111042,2023-02-13,3450,5146,Toys & Games,8,76.36,0.05,580.34,West,Online,Returning
148488,2023-02-13,3121,5264,Clothing,3,187.13,0.1,505.25,West,Offline,Returning
148266,2023-02-14,6343,5157,Home & Kitchen,1,343.53,0.1,309.18,North,Offline,Returning
146886,2023-02-14,6097,5424,Office Supplies,2,64.2,0.15,109.14,North,Online,Returning
142848,2023-02-14,7816,5484,Beauty & Personal Care,1,132.21,0.0,132.21,East,Offline,Returning
148136,2023-02-14,7070,5463,Home & Kitchen,1,406.09,0.05,385.79,West,Offline,Returning
105049,2023-02-14,8112,5307,Health & Wellness,2,176.14,0.05,334.67,South,Offline,New
101202,2023-02-14,8680,5004,Electronics,4,1043.29,0.15,3547.19,West,Online,Returning
100710,2023-02-14,1163,5489,Electronics,1,434.83,0.2,347.86,South,Online,New
130619,2023-02-14,10214,5183,Health & Wellness,1,143.6,0.05,136.42,South,Offline,New
101632,2023-02-14,10728,5020,Grocery,3,15.66,0.05,44.63,Central,Offline,Returning
149286,2023-02-14,10015,5073,Home & Kitchen,2,287.3,0.05,545.87,West,Offline,Returning
135374,2023-02-14,10578,5171,Health & Wellness,1,42.49,0.0,42.49,East,Offline,Returning
138266,2023-02-14,1095,5068,Clothing,1,196.02,0.0,196.02,South,Offline,Returning
118022,2023-02-14,8632,5479,Grocery,3,76.28,0.05,217.4,West,Online,Returning
121439,2023-02-14,3327,5115,Electronics,5,1450.05,0.05,6887.74,South,Offline,Returning
142585,2023-02-14,6213,5181,Automotive,3,305.36,0.0,916.08,East,Offline,Returning
134961,2023-02-14,5283,5473,Clothing,2,109.95,0.1,197.91,North,Online,Returning
111275,2023-02-14,10407,5015,Clothing,3,51.8,0.0,155.4,East,Offline,Returning
125426,2023-02-14,7028,5228,Office Supplies,1,114.53,0.1,103.08,East,Online,Returning
120625,2023-02-14,3254,5169,Clothing,1,83.94,0.25,62.96,East,Offline,Returning
108771,2023-02-14,4287,5271,Toys & Games,2,73.31,0.05,139.29,North,Online,Returning
117247,2023-02-14,3391,5250,Toys & Games,6,142.98,0.0,857.88,North,Online,Returning
108503,2023-02-14,1379,5205,Home & Kitchen,5,202.5,0.2,810.0,North,Online,New
110730,2023-02-14,8209,5114,Books,2,8.06,0.05,15.31,East,Online,Returning
111871,2023-02-14,9421,5389,Office Supplies,6,46.6,0.0,279.6,East,Online,Returning
108458,2023-02-14,5815,5332,Pet Supplies,3,142.18,0.0,426.54,East,Online,Returning
122815,2023-02-14,2573,5372,Beauty & Personal Care,2,105.28,0.0,210.56,Central,Offline,Returning
133482,2023-02-14,8544,5086,Electronics,2,366.91,0.2,587.06,North,Online,Returning
114769,2023-02-14,7856,5209,Grocery,2,36.11,0.05,68.61,East,Offline,Returning
104461,2023-02-14,3469,5265,Home & Kitchen,9,485.75,0.0,4371.75,North,Online,Returning
110634,2023-02-14,9624,5112,Office Supplies,1,90.23,0.05,85.72,East,Offline,New
139415,2023-02-14,8382,5441,Toys & Games,1,124.03,0.15,105.43,North,Online,New
149128,2023-02-14,3796,5366,Health & Wellness,1,72.29,0.15,61.45,East,Online,New
106023,2023-02-14,6165,5469,Sports & Outdoors,1,605.13,0.0,605.13,West,Offline,Returning
138961,2023-02-14,5263,5201,Electronics,5,1850.43,0.05,8789.54,Central,Online,Returning
111728,2023-02-14,1256,5391,Home & Kitchen,2,79.94,0.1,143.89,West,Online,Returning
123025,2023-02-14,8236,5475,Home & Kitchen,3,321.62,0.0,964.86,West,Online,Returning
120591,2023-02-14,3018,5062,Clothing,1,96.15,0.15,81.73,East,Online,Returning
108995,2023-02-14,7469,5433,Electronics,1,961.19,0.25,720.89,North,Online,New
102963,2023-02-14,3211,5374,Pet Supplies,3,47.2,0.1,127.44,East,Offline,New
119607,2023-02-14,4426,5084,Clothing,2,171.09,0.0,342.18,South,Offline,Returning
137404,2023-02-14,1895,5271,Home & Kitchen,1,337.77,0.0,337.77,South,Online,Returning
114743,2023-02-14,9529,5419,Health & Wellness,2,108.63,0.2,173.81,East,Online,Returning
110893,2023-02-14,7339,5204,Office Supplies,2,155.85,0.1,280.53,North,Offline,Returning
132680,2023-02-14,3762,5290,Pet Supplies,7,118.82,0.0,831.74,West,Offline,New
113868,2023-02-14,3375,5068,Books,1,47.1,0.1,42.39,East,Online,Returning
121880,2023-02-15,6995,5027,Electronics,3,1467.35,0.0,4402.05,West,Online,New
124214,2023-02-15,8101,5382,Pet Supplies,2,48.28,0.0,96.56,South,Offline,Returning
147092,2023-02-15,3933,5457,Books,2,22.71,0.15,38.61,South,Offline,New
130458,2023-02-15,4026,5035,Toys & Games,2,90.0,0.2,144.0,Central,Offline,New
148360,2023-02-15,3200,5091,Automotive,4,797.28,0.0,3189.12,West,Online,Returning
129982,2023-02-15,7253,5239,Office Supplies,2,143.61,0.15,244.14,East,Online,New
146528,2023-02-15,6602,5361,Grocery,1,89.52,0.25,67.14,South,Online,Returning
136340,2023-02-15,9793,5105,Clothing,4,65.25,0.15,221.85,North,Offline,New
149963,2023-02-15,2225,5193,Toys & Games,3,60.09,0.1,162.24,Central,Online,Returning
103222,2023-02-15,1708,5248,Automotive,1,604.82,0.05,574.58,West,Offline,Returning
134783,2023-02-15,1836,5153,Health & Wellness,4,201.81,0.0,807.24,South,Offline,Returning
121027,2023-02-15,10173,5494,Beauty & Personal Care,1,21.62,0.1,19.46,North,Offline,Returning
127371,2023-02-15,1629,5007,Books,2,39.77,0.0,79.54,North,Online,New
129777,2023-02-15,1396,5322,Sports & Outdoors,1,610.92,0.0,610.92,North,Online,Returning
118987,2023-02-15,5474,5254,Grocery,3,77.32,0.0,231.96,West,Online,Returning
142141,2023-02-15,6222,5176,Clothing,5,128.06,0.25,480.22,Central,Online,New
100562,2023-02-15,1423,5188,Grocery,1,80.31,0.2,64.25,East,Offline,Returning
116381,2023-02-15,6708,5060,Home & Kitchen,2,175.54,0.0,351.08,East,Online,Returning
128242,2023-02-15,7235,5373,Toys & Games,1,88.24,0.0,88.24,East,Offline,New
140380,2023-02-15,4550,5395,Toys & Games,2,89.89,0.25,134.84,South,Online,Returning
136420,2023-02-15,1815,5338,Grocery,1,5.73,0.1,5.16,East,Online,Returning
101518,2023-02-15,9716,5415,Clothing,2,121.78,0.1,219.2,East,Online,New
107143,2023-02-15,6838,5083,Grocery,1,50.78,0.15,43.16,Central,Online,Returning
118449,2023-02-15,5239,5350,Automotive,4,965.95,0.05,3670.61,East,Online,New
112154,2023-02-15,10267,5167,Sports & Outdoors,3,493.44,0.0,1480.32,South,Offline,Returning
135409,2023-02-15,4718,5277,Health & Wellness,6,15.38,0.2,73.82,North,Online,Returning
138430,2023-02-15,8343,5133,Health & Wellness,3,164.03,0.0,492.09,West,Offline,New
103046,2023-02-15,10933,5139,Books,3,33.54,0.05,95.59,Central,Offline,Returning
147747,2023-02-15,4574,5091,Clothing,1,118.63,0.0,118.63,Central,Online,Returning
130790,2023-02-15,10442,5475,Sports & Outdoors,6,178.53,0.0,1071.18,South,Offline,Returning
126295,2023-02-15,6319,5228,Clothing,3,124.81,0.15,318.27,Central,Online,Returning
102048,2023-02-15,10441,5360,Books,3,52.92,0.05,150.82,West,Online,New
120171,2023-02-15,7008,5177,Health & Wellness,2,110.84,0.05,210.6,Central,Online,Returning
101287,2023-02-15,2829,5173,Toys & Games,2,112.61,0.05,213.96,West,Online,Returning
131703,2023-02-15,1568,5459,Books,3,12.16,0.0,36.48,North,Online,Returning
113211,2023-02-15,3958,5100,Home & Kitchen,2,136.32,0.0,272.64,North,Online,Returning
118083,2023-02-15,9505,5358,Sports & Outdoors,1,137.44,0.0,137.44,North,Online,New
104382,2023-02-15,5532,5373,Automotive,3,30.08,0.0,90.24,East,Offline,Returning
124468,2023-02-15,9404,5088,Clothing,1,121.71,0.05,115.62,North,Online,Returning
131506,2023-02-15,3205,5034,Health & Wellness,1,126.49,0.0,126.49,South,Offline,Returning
134214,2023-02-15,2970,5273,Beauty & Personal Care,4,55.72,0.1,200.59,East,Online,Returning
131628,2023-02-15,6912,5217,Clothing,2,187.72,0.05,356.67,West,Online,Returning
114834,2023-02-15,2047,5431,Electronics,1,1452.87,0.05,1380.23,West,Offline,Returning
131501,2023-02-16,2066,5004,Books,2,12.8,0.0,25.6,North,Online,Returning
109519,2023-02-16,1968,5350,Health & Wellness,1,84.98,0.05,80.73,North,Offline,New
130639,2023-02-16,3901,5305,Toys & Games,2,68.77,0.25,103.16,Central,Offline,Returning
108912,2023-02-16,8750,5258,Clothing,2,63.59,0.0,127.18,South,Online,Returning
114663,2023-02-16,6183,5115,Beauty & Personal Care,1,29.36,0.0,29.36,West,Offline,Returning
136888,2023-02-16,8570,5475,Sports & Outdoors,2,795.64,0.05,1511.72,East,Offline,New
145663,2023-02-16,6627,5202,Home & Kitchen,7,232.67,0.05,1547.26,West,Offline,New
116305,2023-02-16,3673,5423,Sports & Outdoors,2,170.66,0.25,255.99,North,Offline,Returning
101032,2023-02-16,8743,5285,Health & Wellness,1,172.33,0.0,172.33,West,Offline,Returning
145662,2023-02-16,7396,5327,Sports & Outdoors,3,339.46,0.0,1018.38,West,Online,Returning
141380,2023-02-16,9201,5460,Beauty & Personal Care,2,94.05,0.0,188.1,South,Online,Returning
147994,2023-02-16,1019,5173,Automotive,7,445.74,0.05,2964.17,South,Offline,Returning
112273,2023-02-16,3517,5282,Grocery,2,47.73,0.0,95.46,West,Online,Returning
118106,2023-02-16,6644,5291,Electronics,1,750.15,0.0,750.15,East,Offline,New
119417,2023-02-16,7284,5478,Books,2,32.11,0.05,61.01,South,Offline,Returning
113794,2023-02-16,6440,5310,Sports & Outdoors,1,464.88,0.05,441.64,West,Online,New
149348,2023-02-16,1615,5271,Electronics,1,74.11,0.0,74.11,South,Online,New
134176,2023-02-16,3890,5017,Home & Kitchen,4,309.66,0.2,990.91,South,Online,New
135584,2023-02-16,5834,5023,Electronics,1,1564.14,0.05,1485.93,Central,Online,Returning
108224,2023-02-16,8806,5148,Grocery,3,96.6,0.0,289.8,East,Offline,New
139097,2023-02-16,9034,5133,Clothing,3,162.49,0.2,389.98,North,Online,Returning
102416,2023-02-16,9665,5492,Clothing,2,25.5,0.1,45.9,North,Offline,Returning
132287,2023-02-16,3226,5477,Electronics,2,1307.2,0.0,2614.4,North,Online,New
145792,2023-02-16,7057,5091,Books,1,33.5,0.0,33.5,Central,Online,Returning
131761,2023-02-16,1324,5433,Automotive,1,995.19,0.1,895.67,North,Offline,Returning
113488,2023-02-16,7576,5265,Beauty & Personal Care,3,61.2,0.1,165.24,Central,Online,Returning
